"","x"
"4097",1.28e-06
"4098",0.003701904
"4099",3.04e-07
"4100",2.992e-06
"4101",0.5
"4102",0.001611776
"4103",2.72e-07
"4104",2.72e-07
"4105",0.004000944
"4106",0.002673168
"4107",0.000744576
"4108",0.001070064
"4109",2.288e-06
"4110",0.000492448
"4111",0.001573184
"4112",6.56e-07
"4113",1.6e-08
"4114",1.6e-08
"4115",0.002211664
"4116",7.2032e-05
"4117",4.32e-07
"4118",1.776e-06
"4119",0.000160528
"4120",0.000506256
"4121",0.00101912
"4122",0.000931456
"4123",0.000678016
"4124",6.24e-07
"4125",3.04e-07
"4126",1.44e-07
"4127",0.000640528
"4128",1.6e-08
"4129",0.000118752
"4130",1.28e-07
"4131",0.001300928
"4132",1.6e-08
"4133",0.000124112
"4134",0.000377296
"4135",0.000155808
"4136",0.000163776
"4137",0.001208
"4138",0.001143568
"4139",2.08e-07
"4140",0.001301552
"4141",0.001092112
"4142",0.00046496
"4143",0.000227328
"4144",0.005182736
"4145",0.001584912
"4146",1.248e-06
"4147",4.96e-07
"4148",5.6e-07
"4149",0.00010208
"4150",2.88e-07
"4151",1.2864e-05
"4152",0.001963104
"4153",0.000498384
"4154",0.001107104
"4155",9.88e-05
"4156",2.08e-07
"4157",1.6e-08
"4158",0.000434976
"4159",3.2e-08
"4160",0.00166808
"4161",0.000706
"4162",0.000131216
"4163",4.8e-08
"4164",3.04e-07
"4165",4.96e-07
"4166",4.64e-07
"4167",0.002167936
"4168",0.003684192
"4169",0.000698288
"4170",1.76e-06
"4171",0.00096752
"4172",0.00018344
"4173",0.000526384
"4174",0.000767056
"4175",0.000175632
"4176",0.003506432
"4177",0.000406064
"4178",0.001157648
"4179",9.7968e-05
"4180",0.000292144
"4181",1.168e-06
"4182",0.002832448
"4183",0.000850016
"4184",0.000303808
"4185",5.936e-06
"4186",3.216e-06
"4187",4.56e-06
"4188",1.44e-07
"4189",1.776e-06
"4190",3.824e-06
"4191",1.2544e-05
"4192",3.024e-06
"4193",1.44e-07
"4194",1.7984e-05
"4195",0.000284736
"4196",1.36e-06
"4197",2.096e-06
"4198",1.248e-06
"4199",1.36e-06
"4200",0.000745808
"4201",0.001753952
"4202",5.376e-06
"4203",0.008925344
"4204",0.000177536
"4205",1.76e-07
"4206",0.5
"4207",4.6656e-05
"4208",0.000238816
"4209",0.000954544
"4210",0.00043544
"4211",0.004562544
"4212",0.00137144
"4213",0.002429424
"4214",4.8e-08
"4215",0.000202032
"4216",0.000404784
"4217",5.44e-07
"4218",8e-08
"4219",0.000142768
"4220",3.84e-07
"4221",2.9296e-05
"4222",0.000409984
"4223",0.000442048
"4224",0.000231392
"4225",0.00045496
"4226",0.000714464
"4227",0.000616912
"4228",0.001779712
"4229",0.000546992
"4230",1.6e-08
"4231",3.52e-07
"4232",0.000104064
"4233",0.009801584
"4234",0.00127528
"4235",8e-08
"4236",0.00041504
"4237",0.002625888
"4238",0.00072712
"4239",0.5
"4240",0.000348896
"4241",0.008274176
"4242",4.8e-08
"4243",1.6e-07
"4244",8e-08
"4245",1.6e-08
"4246",1.6e-08
"4247",6.4e-08
"4248",3.84e-07
"4249",1.12e-06
"4250",8e-08
"4251",1.28e-07
"4252",8e-08
"4253",1.44e-07
"4254",0.004074784
"4255",0.003111072
"4256",1.6e-08
"4257",6.4e-08
"4258",0.00013032
"4259",0.0038484
"4260",0.5
"4261",0.000980032
"4262",0.001236448
"4263",0.0008628
"4264",0.002760448
"4265",4.8e-07
"4266",0.005005376
"4267",0.002142576
"4268",0.003104816
"4269",2.624e-06
"4270",0.00198656
"4271",0.00070928
"4272",3.2e-08
"4273",6.4e-08
"4274",1.6e-08
"4275",3.2e-08
"4276",8e-08
"4277",0.001179536
"4278",0.001122112
"4279",2.72e-07
"4280",0.5
"4281",0.001169136
"4282",9.4816e-05
"4283",0.002473504
"4284",0.001721792
"4285",1.44e-07
"4286",3.9904e-05
"4287",0.000705504
"4288",0.003897472
"4289",2.24e-07
"4290",1.0256e-05
"4291",0.000301248
"4292",0.000553984
"4293",5.2048e-05
"4294",1.12e-07
"4295",0.001723072
"4296",0.000566064
"4297",1.6e-07
"4298",0.003599808
"4299",0.00032224
"4300",0.000151648
"4301",4.8e-08
"4302",0.000661872
"4303",1.168e-06
"4304",0.001660416
"4305",0.001896512
"4306",4.64e-07
"4307",0.000273392
"4308",3.36e-07
"4309",0.000277728
"4310",3.344e-06
"4311",1.024e-06
"4312",0.002579808
"4313",6.08e-07
"4314",0.000274272
"4315",0.002501776
"4316",4.8e-08
"4317",1.6e-08
"4318",6.4e-08
"4319",0.001227696
"4320",0.000395184
"4321",1.928e-05
"4322",1.744e-06
"4323",0.001560176
"4324",0.002214896
"4325",0.003766416
"4326",8.8e-07
"4327",1.6e-08
"4328",0.000175456
"4329",0.00441416
"4330",0.003066432
"4331",0.000518672
"4332",0.5
"4333",0.001190192
"4334",6.4e-08
"4335",4.32e-07
"4336",1.6e-08
"4337",8.512e-06
"4338",1.76e-07
"4339",0.005112608
"4340",1.44e-07
"4341",0.000160624
"4342",2.24e-07
"4343",1.056e-06
"4344",1.6e-08
"4345",0.00169376
"4346",0.004839936
"4347",0.000232224
"4348",0.001515616
"4349",0.002266672
"4350",9.6e-08
"4351",0.003374704
"4352",1.056e-06
"4353",0.000439264
"4354",0.000889952
"4355",0.5
"4356",4.32e-07
"4357",0.000642368
"4358",0.001033856
"4359",0.001345088
"4360",0.001146528
"4361",0.000126144
"4362",1.088e-06
"4363",0.002060368
"4364",0.003773424
"4365",0.000124784
"4366",0.000866336
"4367",4.8e-08
"4368",2.24e-07
"4369",2.56e-07
"4370",3.04e-07
"4371",2.24e-07
"4372",2.72e-07
"4373",0.001089104
"4374",3.2e-08
"4375",3.2e-08
"4376",1.44e-07
"4377",2.272e-06
"4378",5.44e-07
"4379",1.6e-08
"4380",0.000408832
"4381",0.002831104
"4382",5.44e-07
"4383",0.001680288
"4384",0.001112544
"4385",0.00024912
"4386",0.00113592
"4387",8e-08
"4388",1.12e-07
"4389",0.00038344
"4390",8.64e-07
"4391",0.00094288
"4392",0.002023584
"4393",3.2e-07
"4394",3.68e-07
"4395",5.92e-07
"4396",4.2272e-05
"4397",0.001425936
"4398",1.6e-08
"4399",7.04e-07
"4400",0.000447008
"4401",0.000165904
"4402",0.000199184
"4403",0.00350464
"4404",3.4144e-05
"4405",0.00157336
"4406",1.536e-06
"4407",0.001281296
"4408",0.00027904
"4409",0.00012248
"4410",8.32e-07
"4411",1.6e-08
"4412",9.376e-05
"4413",0.000369296
"4414",0.000105616
"4415",3.04e-07
"4416",0.006316272
"4417",0.001101328
"4418",1.6e-08
"4419",0.001011584
"4420",9.76e-07
"4421",1.216e-06
"4422",2.88e-07
"4423",3.36e-07
"4424",3.36e-07
"4425",7.36e-07
"4426",2.512e-06
"4427",0.001950864
"4428",1.76e-07
"4429",8e-08
"4430",3.52e-07
"4431",3.632e-06
"4432",7.04e-07
"4433",3.68e-07
"4434",1.6e-08
"4435",0.002329808
"4436",1.584e-06
"4437",3.52e-06
"4438",2.464e-06
"4439",8.32e-06
"4440",2.6704e-05
"4441",2.752e-06
"4442",5.92e-07
"4443",1.12e-07
"4444",6.4e-08
"4445",9.408e-06
"4446",5.744e-06
"4447",3.936e-06
"4448",1.44e-07
"4449",1.12e-07
"4450",3.84e-07
"4451",1.152e-06
"4452",7.76e-06
"4453",5.76e-07
"4454",2.832e-05
"4455",0.00407112
"4456",0.000101776
"4457",3.2e-08
"4458",0.004884864
"4459",0.001881856
"4460",0.000756992
"4461",3.12e-06
"4462",2.0096e-05
"4463",0.5
"4464",2.1264e-05
"4465",0.004926384
"4466",0.004802512
"4467",7.152e-06
"4468",3.296e-06
"4469",0.000384432
"4470",8e-08
"4471",2.88e-07
"4472",0.001031008
"4473",0.001326464
"4474",1.344e-06
"4475",0.004684368
"4476",1.024e-06
"4477",0.001755872
"4478",2.08e-07
"4479",1.112e-05
"4480",9.6e-07
"4481",0.00214616
"4482",0.00142952
"4483",0.5
"4484",3.2e-08
"4485",6.72e-07
"4486",4.48e-07
"4487",0.002181664
"4488",0.001416384
"4489",0.005145824
"4490",0.001069584
"4491",0.000165392
"4492",6.6192e-05
"4493",0.005153632
"4494",0.000734928
"4495",1.6e-08
"4496",2.24e-07
"4497",9.6e-08
"4498",0.0033704
"4499",0.000595728
"4500",8.96e-07
"4501",0.000144288
"4502",9.4656e-05
"4503",3.2e-08
"4504",1.024e-06
"4505",1.696e-06
"4506",6.6352e-05
"4507",0.000132592
"4508",0.00048784
"4509",0.000569968
"4510",0.000110208
"4511",3.2e-08
"4512",6.4e-08
"4513",1.12e-07
"4514",4.96e-07
"4515",1.12e-07
"4516",2.88e-07
"4517",2.56e-07
"4518",1.744e-06
"4519",4.8e-08
"4520",0.000891056
"4521",5.44e-07
"4522",0.002284368
"4523",0.00371216
"4524",0.000390144
"4525",0.000706736
"4526",0.000101648
"4527",2.24e-07
"4528",8.48e-07
"4529",0.5
"4530",0.001660736
"4531",0.003572496
"4532",0.00115272
"4533",1.688e-05
"4534",0.000306144
"4535",3.12e-06
"4536",1.6e-08
"4537",0.000619248
"4538",8e-08
"4539",0.0058248
"4540",0.000635616
"4541",4.48e-07
"4542",9.28e-07
"4543",0.000293488
"4544",0.001758464
"4545",0.000157168
"4546",1.072e-06
"4547",0.003103712
"4548",3.04e-07
"4549",1.92e-07
"4550",4.8e-08
"4551",2.72e-07
"4552",3.04e-07
"4553",0.000151952
"4554",1.28e-07
"4555",4e-07
"4556",5.344e-05
"4557",0.002688768
"4558",0.000195552
"4559",0.004151856
"4560",6.08e-07
"4561",0.001920064
"4562",0.0022464
"4563",0.001534544
"4564",0.00167728
"4565",0.000117488
"4566",0.5
"4567",0.000243584
"4568",3.36e-07
"4569",2.56e-07
"4570",4.728e-05
"4571",4.5024e-05
"4572",0.006032512
"4573",0.002847936
"4574",0.001089424
"4575",0.00048216
"4576",0.002285136
"4577",4.8e-08
"4578",1.392e-06
"4579",0.000534848
"4580",1.28e-07
"4581",3.2e-07
"4582",0.002966384
"4583",1.328e-06
"4584",8.5712e-05
"4585",4.1712e-05
"4586",1.6e-07
"4587",0.000313232
"4588",0.004986368
"4589",3.6e-06
"4590",0.5
"4591",4.32e-07
"4592",0.002961728
"4593",0.002228304
"4594",3.0368e-05
"4595",4.8e-07
"4596",0.001178736
"4597",0.0001388
"4598",1.008e-06
"4599",7.2e-07
"4600",2.56e-07
"4601",0.000258336
"4602",0.002784336
"4603",4.008e-05
"4604",0.000232336
"4605",1.552e-06
"4606",0.000375488
"4607",0.000329488
"4608",2.24e-07
"4609",3.36e-07
"4610",2.56e-07
"4611",1.28e-07
"4612",3.424e-06
"4613",0.001190752
"4614",0.002136464
"4615",0.000459936
"4616",0.002983152
"4617",4.8e-07
"4618",0.002199472
"4619",0.003727856
"4620",1.44e-07
"4621",1.44e-07
"4622",3.2e-08
"4623",4.7488e-05
"4624",0.000840304
"4625",5.92e-07
"4626",2.08e-07
"4627",0.001568672
"4628",0.000256768
"4629",3.52e-07
"4630",8e-08
"4631",0.000669184
"4632",0.000158784
"4633",0.000953472
"4634",2.08e-07
"4635",0.001971584
"4636",2.4e-07
"4637",0.000293184
"4638",0.002619792
"4639",1.696e-06
"4640",1.6e-08
"4641",2.08e-07
"4642",1.552e-06
"4643",0.000348384
"4644",3.2e-08
"4645",0.003164752
"4646",1.28e-07
"4647",0.000936112
"4648",0.001727056
"4649",0.001595424
"4650",6.24e-07
"4651",0.00068512
"4652",1.44e-07
"4653",0.00094736
"4654",0.000993776
"4655",0.5
"4656",4.312e-05
"4657",1.616e-06
"4658",3.92e-06
"4659",0.004992144
"4660",0.001145232
"4661",0.002232848
"4662",0.000161536
"4663",0.002366832
"4664",6.24e-07
"4665",3.2e-07
"4666",7.9248e-05
"4667",1.92e-07
"4668",0.000448464
"4669",0.00449168
"4670",5.6e-07
"4671",3.36e-07
"4672",0.000639152
"4673",0.001223936
"4674",3.2e-08
"4675",0.003028512
"4676",0.5
"4677",0.003314624
"4678",4.8e-08
"4679",0.002398432
"4680",0.000568672
"4681",0.000419184
"4682",0.001498512
"4683",1.2912e-05
"4684",1.3408e-05
"4685",0.001214384
"4686",0.002501952
"4687",0.001326384
"4688",1.6e-08
"4689",6.72e-07
"4690",4.8e-08
"4691",0.00131704
"4692",0.000288608
"4693",0.000129056
"4694",0.000823088
"4695",0.001562896
"4696",0.000296752
"4697",0.5
"4698",0.00201512
"4699",1.6e-08
"4700",0.001289696
"4701",1.2624e-05
"4702",0.000458608
"4703",9.3888e-05
"4704",0.000643872
"4705",1.44e-06
"4706",7.84e-07
"4707",1.8896e-05
"4708",1.92e-07
"4709",6.3824e-05
"4710",0.003911744
"4711",0.000935152
"4712",3.2e-07
"4713",6.4e-08
"4714",8e-08
"4715",3.84e-07
"4716",4.8e-08
"4717",0.005431968
"4718",1.424e-06
"4719",1.6384e-05
"4720",4.6592e-05
"4721",0.5
"4722",3.84e-07
"4723",0.00196552
"4724",0.00407648
"4725",0.000698976
"4726",1.28e-07
"4727",9.6e-08
"4728",0.003100768
"4729",0.000324496
"4730",0.002138544
"4731",2.72e-07
"4732",1.6e-08
"4733",1.44e-07
"4734",6.4e-08
"4735",8e-08
"4736",9.6e-08
"4737",4.8e-08
"4738",3.36e-07
"4739",2.512e-06
"4740",1.232e-06
"4741",4.32e-07
"4742",0.005822336
"4743",0.00143736
"4744",0.000449248
"4745",0.00267704
"4746",1.6e-07
"4747",8.8e-07
"4748",0.001800208
"4749",0.002725136
"4750",0.001059648
"4751",0.5
"4752",4.64e-07
"4753",0.003335184
"4754",0.000470256
"4755",0.001092224
"4756",1.6e-07
"4757",8e-08
"4758",8e-08
"4759",1.6e-07
"4760",1.6e-07
"4761",1.6e-07
"4762",3.2e-07
"4763",0.001606656
"4764",7.28e-06
"4765",0.000167744
"4766",0.000341392
"4767",0.00191952
"4768",6.4e-08
"4769",0.00545728
"4770",3.136e-06
"4771",3.2e-07
"4772",1.44e-07
"4773",0.000252064
"4774",0.000951232
"4775",3.3552e-05
"4776",0.001301952
"4777",0.000312064
"4778",0.00032664
"4779",3.936e-06
"4780",0.001115008
"4781",0.00109504
"4782",6.4e-08
"4783",0.00029064
"4784",1.552e-06
"4785",1.088e-06
"4786",5.264e-05
"4787",0.00087424
"4788",0.002295472
"4789",0.002279872
"4790",5.424e-06
"4791",0.5
"4792",8.96e-07
"4793",9.6e-08
"4794",3.52e-07
"4795",0.001420624
"4796",0.000993104
"4797",0.00080496
"4798",0.001919888
"4799",0.000180544
"4800",0.002364544
"4801",1.408e-06
"4802",0.002324448
"4803",0.001852208
"4804",0.000831264
"4805",0.001164064
"4806",0.000672256
"4807",0.001708432
"4808",8e-08
"4809",3.2e-07
"4810",0.001213888
"4811",0.001535264
"4812",2.24e-07
"4813",0.000286864
"4814",0.5
"4815",0.001975664
"4816",0.001262208
"4817",0.004337008
"4818",0.000395744
"4819",2.664e-05
"4820",0.000428512
"4821",0.000160432
"4822",2.72e-07
"4823",1.12e-07
"4824",1.6e-07
"4825",4.16e-07
"4826",0.0014232
"4827",1.12e-07
"4828",0.0009468
"4829",3.2e-08
"4830",0.000576144
"4831",8e-08
"4832",2.88e-07
"4833",2.368e-06
"4834",2.56e-07
"4835",1.344e-06
"4836",0.003508432
"4837",0.000659632
"4838",0.5
"4839",0.000852736
"4840",0.002135568
"4841",0.000300208
"4842",0.008124224
"4843",4.8e-08
"4844",3.2e-08
"4845",1.6e-07
"4846",9.6e-08
"4847",3.2e-08
"4848",1.6e-08
"4849",1.92e-07
"4850",5.792e-06
"4851",2.08e-07
"4852",2.56e-07
"4853",1.92e-07
"4854",5.76e-07
"4855",9.6e-08
"4856",3.2e-08
"4857",1.6e-08
"4858",1.792e-06
"4859",6.4e-08
"4860",2.24e-07
"4861",0.00429072
"4862",0.000380208
"4863",0.00529288
"4864",2.24e-07
"4865",1.76e-07
"4866",0.003202528
"4867",1.44e-07
"4868",0.000234992
"4869",0.002509456
"4870",0.5
"4871",1.584e-06
"4872",0.00228048
"4873",4.8e-08
"4874",0.001582304
"4875",8.2272e-05
"4876",0.002474752
"4877",2.08e-07
"4878",1.76e-07
"4879",1.6e-08
"4880",4.8e-08
"4881",1.76e-07
"4882",0.00013576
"4883",0.000952608
"4884",0.001164176
"4885",0.001003392
"4886",0.002911856
"4887",0.002738448
"4888",0.004115008
"4889",3.84e-07
"4890",0.5
"4891",1.8624e-05
"4892",0.004794096
"4893",0.000776464
"4894",6.0224e-05
"4895",5.76e-07
"4896",1.44e-07
"4897",0.00094704
"4898",0.002569696
"4899",0.00095336
"4900",0.000732368
"4901",1.6e-07
"4902",8e-08
"4903",0.001773136
"4904",4.16e-07
"4905",3.568e-06
"4906",0.001328112
"4907",1.6e-07
"4908",1.44e-06
"4909",0.000673808
"4910",4e-06
"4911",0.003343728
"4912",0.5
"4913",0.001417616
"4914",4e-07
"4915",0.002006224
"4916",0.000294304
"4917",3.2e-07
"4918",0.003756656
"4919",0.002784848
"4920",0.000338416
"4921",8.32e-07
"4922",1.76e-07
"4923",3.2e-08
"4924",0.001600464
"4925",0.000107824
"4926",0.000519536
"4927",0.000281792
"4928",0.001742832
"4929",0.000445872
"4930",0.000390992
"4931",0.00271768
"4932",1.76e-07
"4933",1.76e-07
"4934",0.0014544
"4935",0.000686864
"4936",3.68e-07
"4937",4.64e-07
"4938",4.64e-07
"4939",0.002219024
"4940",0.000978912
"4941",1.6e-08
"4942",0.001107712
"4943",7.36e-07
"4944",0.0023084
"4945",0.5
"4946",1.76e-07
"4947",1.28e-07
"4948",3.2e-08
"4949",3.68e-07
"4950",0.001156656
"4951",2.3616e-05
"4952",0.000517568
"4953",0.000762736
"4954",8.656e-06
"4955",1.344e-05
"4956",9.04e-06
"4957",4.064e-06
"4958",5.536e-06
"4959",5.392e-06
"4960",6.704e-06
"4961",3.712e-06
"4962",3.84e-07
"4963",2.976e-06
"4964",5.904e-06
"4965",2.608e-06
"4966",0.00051432
"4967",2.5264e-05
"4968",8.96e-07
"4969",0.002888544
"4970",0.003276288
"4971",0.002886992
"4972",0.002448976
"4973",6.6224e-05
"4974",2.688e-06
"4975",1.072e-06
"4976",0.007731952
